condition,trial,sample,logical_neuron,replica,physical_coordinate,nominal_input_s,first_spike_s,fired,spike_count
ttfs_M4_local-pool_dedicated,1,0,8,3,11,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,9,0,136,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,9,1,137,2.2e-05,2.7271999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,9,2,138,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,9,3,139,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,10,0,264,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,10,1,265,2.4999999999999998e-05,3.1848e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,10,2,266,2.4999999999999998e-05,2.9935999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,10,3,267,2.4999999999999998e-05,3.326399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,11,0,392,2.4999999999999998e-05,3.4552e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,11,1,393,2.4999999999999998e-05,3.0703999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,11,2,394,2.4999999999999998e-05,3.1951999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,11,3,395,2.4999999999999998e-05,3.3391999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,12,0,12,2.4999999999999998e-05,3.0544e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,12,1,13,2.4999999999999998e-05,3.215199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,12,2,14,2.4999999999999998e-05,3.0351999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,12,3,15,2.4999999999999998e-05,3.2303999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,13,0,140,2.2e-05,2.8703999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,13,1,141,2.2e-05,2.6463999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,13,2,142,2.2e-05,2.7823999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,13,3,143,2.2e-05,2.6223999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,14,0,268,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,14,1,269,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,14,2,270,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,14,3,271,1.9999999999999998e-05,2.3847999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,15,0,396,2.4999999999999998e-05,3.0783999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,15,1,397,2.4999999999999998e-05,2.9839999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,15,2,398,2.4999999999999998e-05,3.1344e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,15,3,399,2.4999999999999998e-05,3.2584e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,16,0,16,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,16,1,17,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,16,2,18,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,16,3,19,1.9999999999999998e-05,2.5911999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,17,0,144,2.4999999999999998e-05,3.0295999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,17,1,145,2.4999999999999998e-05,3.1191999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,17,2,146,2.4999999999999998e-05,3.0767999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,17,3,147,2.4999999999999998e-05,3.3271999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,18,0,272,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,18,1,273,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,18,2,274,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,18,3,275,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,19,0,400,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,19,1,401,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,19,2,402,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,19,3,403,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,20,0,20,2.2e-05,2.9591999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,20,1,21,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,20,2,22,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,20,3,23,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,21,0,148,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,21,1,149,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,21,2,150,2.1e-05,2.4607999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,21,3,151,2.1e-05,2.5703999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,22,0,276,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,22,1,277,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,22,2,278,2.4e-05,2.9543999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,22,3,279,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,23,0,404,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,23,1,405,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,23,2,406,1.9999999999999998e-05,2.5135999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,23,3,407,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,0,24,0,24,2.4999999999999998e-05,3.071199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,24,1,25,2.4999999999999998e-05,3.0127999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,24,2,26,2.4999999999999998e-05,3.1008e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,24,3,27,2.4999999999999998e-05,3.0992e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,25,0,152,2.4999999999999998e-05,3.0311999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,25,1,153,2.4999999999999998e-05,2.9679999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,25,2,154,2.4999999999999998e-05,3.0471999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,25,3,155,2.4999999999999998e-05,3.0776e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,26,0,280,2.4999999999999998e-05,3.0135999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,26,1,281,2.4999999999999998e-05,3.0183999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,26,2,282,2.4999999999999998e-05,3.0495999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,26,3,283,2.4999999999999998e-05,3.0247999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,27,0,408,2.4999999999999998e-05,3.0863999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,27,1,409,2.4999999999999998e-05,3.084799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,27,2,410,2.4999999999999998e-05,3.1719999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,27,3,411,2.4999999999999998e-05,2.9487999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,28,0,28,2.4999999999999998e-05,2.9967999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,28,1,29,2.4999999999999998e-05,3.0335999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,28,2,30,2.4999999999999998e-05,2.9967999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,28,3,31,2.4999999999999998e-05,2.9807999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,29,0,156,2.4999999999999998e-05,3.0439999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,29,1,157,2.4999999999999998e-05,2.9167999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,29,2,158,2.4999999999999998e-05,3.0079999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,0,29,3,159,2.4999999999999998e-05,2.9303999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,0,0,0,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,0,1,1,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,0,2,2,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,0,3,3,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,1,0,128,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,1,1,129,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,1,2,130,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,1,3,131,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,2,1,257,2.4999999999999998e-05,3.088799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,2,3,259,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,3,3,387,2.4999999999999998e-05,3.2919999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,4,0,4,2.4999999999999998e-05,3.0279999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,4,1,5,2.4999999999999998e-05,3.187999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,4,2,6,2.4999999999999998e-05,3.372799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,4,3,7,2.4999999999999998e-05,3.300799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,5,0,132,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,5,1,133,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,5,2,134,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,5,3,135,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,6,0,260,2.2e-05,2.8743999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,6,1,261,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,6,2,262,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,6,3,263,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,7,0,388,2.4999999999999998e-05,3.1184e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,7,1,389,2.4999999999999998e-05,3.215199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,7,2,390,2.4999999999999998e-05,3.0863999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,7,3,391,2.4999999999999998e-05,3.1039999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,8,0,8,2.4999999999999998e-05,3.4615999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,8,1,9,2.4999999999999998e-05,3.287199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,8,2,10,2.4999999999999998e-05,3.0776e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,8,3,11,2.4999999999999998e-05,3.3079999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,9,0,136,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,9,1,137,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,9,2,138,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,9,3,139,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,10,0,264,2.4999999999999998e-05,3.0159999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,10,1,265,2.4999999999999998e-05,3.0783999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,10,2,266,2.4999999999999998e-05,2.9207999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,10,3,267,2.4999999999999998e-05,3.1768e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,11,0,392,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,11,1,393,2.4e-05,3.0823999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,11,2,394,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,11,3,395,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,12,0,12,2.4999999999999998e-05,3.0151999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,12,1,13,2.4999999999999998e-05,3.1327999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,12,2,14,2.4999999999999998e-05,2.9967999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,12,3,15,2.4999999999999998e-05,3.1864e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,13,0,140,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,13,1,141,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,13,2,142,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,13,3,143,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,14,0,268,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,14,1,269,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,14,2,270,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,14,3,271,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,15,0,396,2.4999999999999998e-05,3.0367999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,15,1,397,2.4999999999999998e-05,2.9391999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,15,2,398,2.4999999999999998e-05,3.0303999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,15,3,399,2.4999999999999998e-05,3.1536e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,16,0,16,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,16,1,17,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,16,2,18,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,16,3,19,2.2e-05,2.8359999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,17,0,144,2.2e-05,2.8175999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,17,1,145,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,17,2,146,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,17,3,147,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,18,0,272,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,18,1,273,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,18,2,274,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,18,3,275,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,19,0,400,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,19,1,401,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,19,2,402,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,19,3,403,2.2e-05,2.9111999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,20,0,20,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,20,1,21,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,20,2,22,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,20,3,23,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,21,0,148,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,21,1,149,1.9999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,1,21,2,150,1.9999999999999998e-05,2.3935999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,21,3,151,1.9999999999999998e-05,2.5799999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,22,0,276,2.4e-05,3.3703999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,22,1,277,2.4e-05,3.1911999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,22,2,278,2.4e-05,2.9167999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,22,3,279,2.4e-05,3.0999999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,23,0,404,2.4999999999999998e-05,3.1135999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,23,1,405,2.4999999999999998e-05,3.092799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,23,2,406,2.4999999999999998e-05,3.0327999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,23,3,407,2.4999999999999998e-05,3.0607999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,24,0,24,2.4999999999999998e-05,3.0095999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,24,1,25,2.4999999999999998e-05,2.9759999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,24,2,26,2.4999999999999998e-05,3.057599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,24,3,27,2.4999999999999998e-05,3.0383999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,25,0,152,2.2e-05,2.8295999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,25,1,153,2.2e-05,2.6295999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,25,2,154,2.2e-05,2.8551999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,25,3,155,2.2e-05,2.9711999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,26,0,280,2.4999999999999998e-05,2.9831999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,26,1,281,2.4999999999999998e-05,2.9919999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,26,2,282,2.4999999999999998e-05,3.0671999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,26,3,283,2.4999999999999998e-05,3.0135999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,27,0,408,2.4999999999999998e-05,3.075199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,27,1,409,2.4999999999999998e-05,3.0544e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,27,2,410,2.4999999999999998e-05,3.106399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,27,3,411,2.4999999999999998e-05,2.9263999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,28,0,28,2.4999999999999998e-05,2.9591999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,28,1,29,2.4999999999999998e-05,2.9887999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,28,2,30,2.4999999999999998e-05,2.9591999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,28,3,31,2.4999999999999998e-05,2.9543999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,29,0,156,2.4999999999999998e-05,3.0479999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,29,1,157,2.4999999999999998e-05,2.8839999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,29,2,158,2.4999999999999998e-05,2.9767999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,1,29,3,159,2.4999999999999998e-05,2.9175999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,0,0,0,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,0,1,1,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,0,2,2,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,0,3,3,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,1,0,128,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,1,1,129,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,1,2,130,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,1,3,131,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,2,1,257,2.4999999999999998e-05,3.071199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,2,3,259,2.4999999999999998e-05,3.42e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,3,2,386,2.4999999999999998e-05,3.314399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,4,0,4,2.4999999999999998e-05,3.0095999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,4,1,5,2.4999999999999998e-05,3.160799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,4,2,6,2.4999999999999998e-05,3.4144e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,4,3,7,2.4999999999999998e-05,3.359199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,5,0,132,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,5,1,133,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,5,2,134,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,5,3,135,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,6,0,260,2.4999999999999998e-05,3.0407999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,6,1,261,2.4999999999999998e-05,3.1304e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,6,2,262,2.4999999999999998e-05,3.269599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,6,3,263,2.4999999999999998e-05,3.1944e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,7,0,388,2.4999999999999998e-05,3.0959999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,7,1,389,2.4999999999999998e-05,3.2024e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,7,2,390,2.4999999999999998e-05,3.076e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,7,3,391,2.4999999999999998e-05,3.061599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,8,0,8,2.4999999999999998e-05,3.223199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,8,1,9,2.4999999999999998e-05,3.250399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,8,2,10,2.4999999999999998e-05,3.0607999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,8,3,11,2.4999999999999998e-05,3.1911999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,9,0,136,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,9,1,137,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,9,2,138,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,9,3,139,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,10,0,264,2.4999999999999998e-05,2.9967999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,10,1,265,2.4999999999999998e-05,3.1008e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,10,2,266,2.4999999999999998e-05,2.9319999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,10,3,267,2.4999999999999998e-05,3.1808e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,11,0,392,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,11,1,393,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,11,2,394,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,11,3,395,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,12,0,12,2.4999999999999998e-05,3.0023999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,12,1,13,2.4999999999999998e-05,3.119999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,12,2,14,2.4999999999999998e-05,2.9591999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,12,3,15,2.4999999999999998e-05,3.1208e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,13,0,140,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,13,1,141,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,13,2,142,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,13,3,143,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,14,0,268,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,14,1,269,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,14,2,270,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,14,3,271,2.3e-05,2.6631999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,15,0,396,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,15,1,397,2.4e-05,2.9263999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,15,2,398,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,15,3,399,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,16,0,16,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,16,1,17,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,16,2,18,2.3e-05,3.2399999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,16,3,19,2.3e-05,2.9759999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,17,0,144,2.4e-05,3.0175999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,17,1,145,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,17,2,146,2.4e-05,3.2495999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,17,3,147,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,18,0,272,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,18,1,273,2.2e-05,3.0447999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,18,2,274,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,18,3,275,2.2e-05,2.8567999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,2,19,0,400,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,19,1,401,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,19,2,402,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,19,3,403,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,20,0,20,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,20,1,21,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,2,20,2,22,2.2e-05,,0,0
