primitive,stage,split,device,physical_coordinate,input_code,ideal_variable,sample_count,mean,variance,miss_rate,multiple_spike_rate,saturation_rate
psi-int,transfer,calibration,10,57,24.0,24.0,128,33.0859375,16.47287155511811,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,24.0,48.0,128,62.5625,23.618110236220474,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,25.0,-50.0,128,-43.9375,17.665354330708663,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,25.0,-25.0,128,-18.421875,20.13558070866142,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,25.0,25.0,128,33.1484375,18.678580216535433,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,25.0,50.0,128,64.578125,23.867864173228348,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,26.0,-52.0,128,-45.7734375,19.814406988188978,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,26.0,-26.0,128,-19.625,20.173228346456693,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,26.0,26.0,128,34.375,15.88976377952756,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,26.0,52.0,128,66.6484375,21.3951156496063,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,27.0,-54.0,128,-47.390625,20.775344488188978,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,27.0,-27.0,128,-20.4375,19.208661417322833,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,27.0,27.0,128,35.4765625,17.511257381889763,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,27.0,54.0,128,68.5546875,25.020607775590552,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,28.0,-56.0,128,-48.9765625,24.731729822834644,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,28.0,-28.0,128,-21.1796875,23.91234005905512,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,28.0,28.0,128,36.25,18.551181102362204,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,28.0,56.0,128,70.5,20.20472440944882,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,29.0,-58.0,128,-50.1484375,20.34787155511811,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,29.0,-29.0,128,-21.8046875,21.433993602362204,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,29.0,29.0,128,36.84375,16.258858267716537,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,29.0,58.0,128,72.328125,24.537155511811022,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,30.0,-60.0,128,-52.0859375,17.071296751968504,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,30.0,-30.0,128,-22.9296875,19.89265501968504,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,30.0,30.0,128,37.7890625,16.057517224409448,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,30.0,60.0,128,74.625,20.74015748031496,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,31.0,-62.0,128,-53.2890625,22.663816437007874,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,31.0,-31.0,128,-23.2421875,18.011749507874015,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,31.0,31.0,128,38.9140625,18.693343996062993,0.0,0.0,0.0
psi-int,transfer,calibration,10,57,31.0,62.0,128,76.1875,18.484251968503937,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,0.0,-0.0,128,-0.015625,1.0863681102362204,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,0.0,-0.0,128,-0.3828125,1.0255290354330708,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,0.0,0.0,128,-0.1875,1.0039370078740157,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,0.0,0.0,128,-0.3515625,0.9069266732283464,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,1.0,-2.0,128,5.375,16.53543307086614,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,1.0,-1.0,128,7.6640625,18.4453125,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,1.0,1.0,128,11.1328125,17.738127460629922,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,1.0,2.0,128,10.4921875,19.05505659448819,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,2.0,-4.0,128,5.6953125,19.34737942913386,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,2.0,-2.0,128,7.4375,19.618110236220474,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,2.0,2.0,128,11.40625,17.628937007874015,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,2.0,4.0,128,10.5390625,20.92759596456693,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,3.0,-6.0,128,1.3984375,18.729761318897637,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,3.0,-3.0,128,6.109375,20.649360236220474,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,3.0,3.0,128,15.2421875,19.9330093503937,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,3.0,6.0,128,16.8671875,23.67513533464567,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,4.0,-8.0,128,-3.1640625,17.524052657480315,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,4.0,-4.0,128,4.7890625,19.285863681102363,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,4.0,4.0,128,19.296875,16.8560531496063,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,4.0,8.0,128,23.25,19.228346456692915,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,5.0,-10.0,128,-6.2265625,17.46795029527559,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,5.0,-5.0,128,3.453125,15.005659448818898,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,5.0,5.0,128,20.0625,21.003937007874015,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,5.0,10.0,128,26.09375,21.266732283464567,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,6.0,-12.0,128,-8.9921875,17.283403051181104,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,6.0,-6.0,128,2.4375,17.051181102362204,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,6.0,6.0,128,21.6015625,20.493540846456693,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,6.0,12.0,128,29.203125,22.604084645669293,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,7.0,-14.0,128,-11.28125,17.353346456692915,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,7.0,-7.0,128,1.234375,18.779281496062993,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,7.0,7.0,128,22.703125,21.800935039370078,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,7.0,14.0,128,32.1171875,21.01765501968504,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,8.0,-16.0,128,-13.34375,14.290354330708661,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,8.0,-8.0,128,0.59375,18.983267716535433,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,8.0,8.0,128,23.3671875,19.667261318897637,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,8.0,16.0,128,34.1484375,22.914800688976378,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,9.0,-18.0,128,-16.1875,14.65748031496063,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,9.0,-9.0,128,-0.921875,17.269438976377952,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,9.0,9.0,128,24.4296875,21.806040846456693,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,9.0,18.0,128,36.296875,22.69857283464567,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,10.0,-20.0,128,-17.9609375,16.24255659448819,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,10.0,-10.0,128,-1.9375,17.948818897637796,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,10.0,10.0,128,25.4921875,23.244032972440944,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,10.0,20.0,128,38.7890625,22.624446358267715,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,11.0,-22.0,128,-20.2421875,16.184977854330707,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,11.0,-11.0,128,-2.8203125,20.101316437007874,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,11.0,11.0,128,26.2265625,18.160863681102363,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,11.0,22.0,128,40.9296875,22.74304872047244,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,12.0,-24.0,128,-22.140625,15.775344488188976,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,12.0,-12.0,128,-4.0234375,18.96795029527559,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,12.0,12.0,128,27.6484375,18.906926673228348,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,12.0,24.0,128,42.3828125,18.86804872047244,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,13.0,-26.0,128,-24.1796875,18.432025098425196,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,13.0,-13.0,128,-4.8515625,16.19039124015748,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,13.0,13.0,128,28.3515625,21.095903051181104,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,13.0,26.0,128,44.1875,23.03543307086614,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,14.0,-28.0,128,-26.2421875,18.20072588582677,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,14.0,-14.0,128,-5.7265625,14.94039124015748,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,14.0,14.0,128,29.2265625,20.082123523622048,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,14.0,28.0,128,45.9140625,22.9453125,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,15.0,-30.0,128,-27.6328125,17.494032972440944,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,15.0,-15.0,128,-6.8828125,20.844426673228348,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,15.0,15.0,128,29.8671875,15.974347933070867,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,15.0,30.0,128,47.9296875,22.711552657480315,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,16.0,-32.0,128,-29.8671875,20.777497539370078,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,16.0,-16.0,128,-7.28125,14.23523622047244,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,16.0,16.0,128,30.890625,19.987942913385826,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,16.0,32.0,128,49.4921875,25.496001476377952,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,17.0,-34.0,128,-31.0390625,19.644131397637796,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,17.0,-17.0,128,-7.921875,20.89148622047244,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,17.0,17.0,128,31.3828125,21.07277312992126,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,17.0,34.0,128,51.0546875,24.745017224409448,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,18.0,-36.0,128,-33.0,19.968503937007874,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,18.0,-18.0,128,-8.5859375,15.583107775590552,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,18.0,18.0,128,32.4375,16.594488188976378,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,18.0,36.0,128,52.671875,19.51353346456693,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,19.0,-38.0,128,-34.5234375,15.920706200787402,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,19.0,-19.0,128,-9.7734375,17.688422736220474,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,19.0,19.0,128,32.84375,21.70767716535433,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,19.0,38.0,128,54.515625,24.72416338582677,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,20.0,-40.0,128,-36.5,14.771653543307087,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,20.0,-20.0,128,-10.8515625,17.13527312992126,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,20.0,20.0,128,33.7421875,22.602300688976378,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,20.0,40.0,128,56.3359375,28.24058809055118,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,21.0,-42.0,128,-38.0859375,17.968934547244096,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,21.0,-21.0,128,-11.2890625,17.923658956692915,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,21.0,21.0,128,34.515625,17.858021653543307,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,21.0,42.0,128,57.75,21.401574803149607,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,22.0,-44.0,128,-40.03125,16.361220472440944,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,22.0,-22.0,128,-12.3828125,19.1830093503937,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,22.0,22.0,128,35.3515625,16.891178641732285,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,22.0,44.0,128,59.5234375,22.991572342519685,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,23.0,-46.0,128,-41.7265625,14.24747785433071,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,23.0,-23.0,128,-13.0078125,16.59048966535433,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,23.0,23.0,128,35.8515625,18.914800688976378,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,23.0,46.0,128,61.1640625,25.114603838582678,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,24.0,-48.0,128,-43.625,17.543307086614174,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,24.0,-24.0,128,-13.6171875,14.364111712598426,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,24.0,24.0,128,36.7265625,19.61755659448819,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,24.0,48.0,128,63.140625,24.043061023622048,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,25.0,-50.0,128,-45.421875,18.277312992125985,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,25.0,-25.0,128,-14.5859375,17.04767470472441,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,25.0,25.0,128,37.3203125,21.51076525590551,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,25.0,50.0,128,64.7421875,19.956631397637796,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,26.0,-52.0,128,-47.4140625,19.126414862204726,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,26.0,-26.0,128,-14.71875,18.062007874015748,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,26.0,26.0,128,37.890625,18.460383858267715,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,26.0,52.0,128,67.046875,19.163139763779526,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,27.0,-54.0,128,-48.6328125,14.123954232283465,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,27.0,-27.0,128,-16.296875,17.92691929133858,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,27.0,27.0,128,39.296875,19.737942913385826,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,27.0,54.0,128,68.59375,20.636811023622048,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,28.0,-56.0,128,-51.296875,16.226131889763778,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,28.0,-28.0,128,-17.109375,16.098179133858267,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,28.0,28.0,128,39.3515625,19.379367618110237,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,28.0,56.0,128,69.90625,23.70767716535433,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,29.0,-58.0,128,-52.25,15.826771653543307,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,29.0,-29.0,128,-18.1484375,14.410863681102363,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,29.0,29.0,128,40.8984375,17.54078494094488,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,29.0,58.0,128,71.265625,19.50369094488189,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,30.0,-60.0,128,-53.875,14.866141732283465,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,30.0,-30.0,128,-18.609375,15.609990157480315,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,30.0,30.0,128,41.09375,18.65255905511811,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,30.0,60.0,128,73.2734375,21.318343996062993,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,31.0,-62.0,128,-55.7421875,12.429072342519685,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,31.0,-31.0,128,-19.65625,14.006889763779528,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,31.0,31.0,128,41.4765625,17.684485728346456,0.0,0.0,0.0
psi-int,transfer,calibration,11,41,31.0,62.0,128,74.8515625,19.828186515748033,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,0.0,-0.0,128,-0.125,1.0078740157480315,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,0.0,-0.0,128,-0.203125,0.9977854330708661,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,0.0,0.0,128,-0.0859375,1.039800688976378,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,0.0,0.0,128,-0.2265625,0.9482652559055118,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,1.0,-2.0,128,10.046875,21.730068897637796,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,1.0,-1.0,128,7.328125,32.127706692913385,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,1.0,1.0,128,7.7421875,27.04324557086614,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,1.0,2.0,128,8.328125,19.025344488188978,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,2.0,-4.0,128,10.03125,24.32972440944882,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,2.0,-2.0,128,7.6796875,28.50289124015748,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,2.0,2.0,128,8.3359375,25.106729822834644,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,2.0,4.0,128,9.4140625,21.29964320866142,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,3.0,-6.0,128,5.828125,25.277312992125985,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,3.0,-3.0,128,7.140625,29.239911417322833,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,3.0,3.0,128,13.46875,23.888779527559056,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,3.0,6.0,128,16.96875,26.07775590551181,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,4.0,-8.0,128,-0.5625,22.437007874015748,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,4.0,-4.0,128,3.3671875,31.651513287401574,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,4.0,4.0,128,15.375,25.496062992125985,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,4.0,8.0,128,21.8828125,19.773560531496063,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,5.0,-10.0,128,-3.2890625,24.15987942913386,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,5.0,-5.0,128,1.984375,26.550935039370078,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,5.0,5.0,128,17.1171875,29.001906988188978,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,5.0,10.0,128,25.5390625,21.57326525590551,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,6.0,-12.0,128,-6.53125,28.77066929133858,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,6.0,-6.0,128,0.84375,32.400590551181104,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,6.0,6.0,128,18.9921875,30.669229822834644,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,6.0,12.0,128,28.625,20.330708661417322,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,7.0,-14.0,128,-8.9609375,25.376414862204726,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,7.0,-7.0,128,-0.2734375,27.586060531496063,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,7.0,7.0,128,19.7734375,30.538816437007874,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,7.0,14.0,128,31.328125,24.615895669291337,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,8.0,-16.0,128,-11.734375,27.314714566929133,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,8.0,-8.0,128,-1.7578125,27.177103838582678,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,8.0,8.0,128,21.0546875,29.469426673228348,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,8.0,16.0,128,33.9375,26.5,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,9.0,-18.0,128,-14.0859375,27.701218011811022,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,9.0,-9.0,128,-2.546875,30.28125,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,9.0,9.0,128,22.359375,29.932824803149607,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,9.0,18.0,128,35.8984375,25.462044783464567,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,10.0,-20.0,128,-16.3203125,28.32966289370079,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,10.0,-10.0,128,-3.7109375,28.128383366141733,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,10.0,10.0,128,23.328125,30.269438976377952,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,10.0,20.0,128,38.4921875,21.070804625984252,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,11.0,-22.0,128,-18.859375,25.980068897637796,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,11.0,-11.0,128,-4.515625,29.543061023622048,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,11.0,11.0,128,24.5546875,26.390686515748033,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,11.0,22.0,128,40.4140625,24.52798966535433,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,12.0,-24.0,128,-21.0859375,28.551611712598426,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,12.0,-12.0,128,-5.40625,30.243110236220474,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,12.0,12.0,128,25.6484375,26.62346210629921,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,12.0,24.0,128,43.1640625,26.106729822834644,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,13.0,-26.0,128,-22.6796875,28.109190452755904,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,13.0,-13.0,128,-6.3515625,32.07228100393701,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,13.0,13.0,128,26.3359375,28.697281003937007,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,13.0,26.0,128,44.734375,26.49581692913386,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,14.0,-28.0,128,-25.0625,24.515748031496063,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,14.0,-14.0,128,-7.4296875,30.908403051181104,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,14.0,14.0,128,27.0625,23.901574803149607,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,14.0,28.0,128,46.9375,26.358267716535433,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,15.0,-30.0,128,-26.921875,22.119832677165356,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,15.0,-15.0,128,-8.09375,25.062007874015748,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,15.0,15.0,128,28.046875,27.037155511811022,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,15.0,30.0,128,48.9609375,26.1953125,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,16.0,-32.0,128,-28.6875,24.515748031496063,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,16.0,-16.0,128,-8.8046875,25.402497539370078,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,16.0,16.0,128,29.515625,23.149360236220474,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,16.0,32.0,128,50.921875,24.277312992125985,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,17.0,-34.0,128,-30.125,27.62204724409449,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,17.0,-17.0,128,-9.859375,26.468257874015748,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,17.0,17.0,128,29.984375,22.109990157480315,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,17.0,34.0,128,52.90625,23.01476377952756,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,18.0,-36.0,128,-32.0234375,28.889210137795274,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,18.0,-18.0,128,-10.4921875,25.606237696850393,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,18.0,18.0,128,31.0859375,25.21302903543307,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,18.0,36.0,128,54.3984375,29.706139271653544,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,19.0,-38.0,128,-33.9296875,26.648560531496063,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,19.0,-19.0,128,-11.578125,28.371801181102363,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,19.0,19.0,128,32.0078125,25.677103838582678,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,19.0,38.0,128,56.7734375,25.735666830708663,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,20.0,-40.0,128,-35.9140625,22.173658956692915,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,20.0,-20.0,128,-12.453125,26.895423228346456,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,20.0,20.0,128,32.5234375,28.03094242125984,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,20.0,40.0,128,58.7890625,27.207123523622048,0.0,0.0,0.0
psi-int,transfer,calibration,12,51,21.0,-42.0,128,-37.5625,25.822834645669293,0.0,0.0,0.0
